"x","lower","upper","y"
22.8,0.468309406313359,0.501374472329827,0.484953057637878
23,0.470952347223425,0.504018396323613,0.487612152569505
23.2,0.473584982983595,0.506691722458652,0.490245876691921
23.4,0.476205159477311,0.509287375296766,0.492854778274248
23.6,0.478761097212325,0.51184543285085,0.495439431010296
23.8,0.481305790331694,0.514415283705796,0.498000408656408
24,0.483848988887434,0.516965748166025,0.500538264902029
24.2,0.486342408566839,0.519501836198914,0.503053518562248
24.4,0.488867468739541,0.522027792372443,0.505546643690819
24.6,0.491337181161707,0.524487598421949,0.508018063919959
24.8,0.493787077353521,0.526926065524986,0.510468150220741
25,0.496193396699527,0.529299017196538,0.512897221304233
25.2,0.498591888132114,0.53175449984053,0.515305545997004
25.4,0.500974357748827,0.534129041776038,0.517693347074666
25.6,0.503364556348826,0.536534800072711,0.520060806181875
25.8,0.505731407830302,0.538884466128107,0.522408069578984
26,0.508056013967017,0.541186448590896,0.524735254521533
26.2,0.510341109456505,0.543492953479803,0.527042456099736
26.4,0.512627799900965,0.545759923251465,0.52932975435183
26.6,0.514870799857299,0.548062161136509,0.531597221433456
26.8,0.517123947282096,0.55028765873836,0.533844928592388
27,0.519376841014226,0.552592044533122,0.536072952678296
27.2,0.521621257048841,0.554841655695796,0.538281381920519
27.4,0.523834352886955,0.557071173201387,0.540470320736887
27.6,0.526020124010136,0.559262748181526,0.542639893391684
27.8,0.528178175391052,0.561408274422833,0.544790246394765
28,0.530320744237235,0.56352524707108,0.546921549617761
28.2,0.532433093112074,0.565609237302784,0.549033996187415
28.4,0.534518127835108,0.567703771135366,0.551127801291304
28.6,0.536585561570745,0.569743390919531,0.553203200090355
28.8,0.538627104509588,0.571795158322823,0.555260444971084
29,0.540672072317627,0.573804702149038,0.557299802386795
29.2,0.54266503624424,0.575815351674849,0.559321549531855
29.4,0.544690576544506,0.577801667908707,0.561325971069855
29.6,0.546656749655972,0.579780823950166,0.563313356099245
29.8,0.548633788012731,0.581736217480756,0.56528399549412
30,0.550616007978348,0.583682829091654,0.5672381797083
30.2,0.552572341500305,0.585600045870976,0.569176197082225
30.4,0.554539974429233,0.587512171513271,0.571098332648297
30.6,0.556485180278462,0.58942839079433,0.573004867393567
30.8,0.558365989163528,0.591310683587286,0.57489607791083
31,0.560260035730378,0.593166728214158,0.576772236350639
31.2,0.562093475868563,0.595034044406046,0.578633610577334
31.4,0.563930866584791,0.596873004116405,0.580480464430905
31.6,0.56577072550562,0.598685200071209,0.58231305800218
31.8,0.567604379056711,0.600481895827511,0.584131647840002
32,0.569408507653784,0.602279419317037,0.585936487024075
32.2,0.571205133655025,0.604078955559493,0.587727825054705
32.4,0.572996729762752,0.605833768855527,0.589505907529418
32.6,0.574759716688994,0.607573641443387,0.59127097559509
32.8,0.576519109125101,0.609334373393393,0.5930232651821
33,0.578249620095545,0.611094866606108,0.594763006043087
33.2,0.579990863416084,0.612784786726553,0.59649042063272
33.4,0.58170621576967,0.614477804953878,0.598205722875973
33.6,0.583425453881305,0.61616794501477,0.599909116880421
33.8,0.585123935182388,0.617828203159916,0.601600795652912
34,0.586810251186898,0.619506002958926,0.603280939882485
34.2,0.588464217078266,0.621183237820291,0.604949716849854
34.4,0.590087900673495,0.62282658748645,0.606607279519099
34.6,0.59172924425931,0.624470158696985,0.608253765859989
34.8,0.593379449549317,0.626090676392818,0.609889298439804
35,0.59501148669132,0.627697581788916,0.611513984312289
35.2,0.596578988427753,0.62929795394308,0.613127915218945
35.4,0.598184691994159,0.63091928870221,0.614731168104905
35.6,0.599792076978798,0.632537207814002,0.616323805938813
35.8,0.601403024659263,0.634066628311131,0.617905878813949
36,0.603000824133692,0.635648381303021,0.619477425297051
36.2,0.604593191156967,0.637222823380351,0.621038473982135
36.4,0.606163694387061,0.638805770968656,0.622589045199706
36.6,0.607705698581529,0.640313931663749,0.624129152827201
36.8,0.609236417505225,0.641810636636557,0.625658806144428
37,0.610776173439216,0.643312101601524,0.627178011678257
37.2,0.612289042460901,0.644839754622705,0.628686774983602
37.4,0.613822461592913,0.64634747092521,0.630185102312599
37.6,0.615349452138563,0.647817720807246,0.631673002130553
37.8,0.616854785832767,0.64928299853103,0.63315048644512
38,0.61833590124712,0.650783135651917,0.634617571924014
38.2,0.619821203762101,0.652212501461788,0.636074280785702
38.4,0.621275473249837,0.65368881788744,0.637520641456666
38.6,0.622759024115043,0.655128436857533,0.638956688997461
38.8,0.624206056831094,0.656568451965166,0.640382465307591
39,0.625623961959576,0.658004382479107,0.641798019125951
39.2,0.627045061697472,0.659346605009139,0.643203405848953
39.4,0.628442261603315,0.660694287185847,0.644598687192443
39.6,0.62983972430833,0.662048020533919,0.645983930726037
39.8,0.631223951903924,0.663419888960951,0.647359209309618
40,0.632582441196302,0.664756086189602,0.648724600461586
40.2,0.633940335680795,0.666118738320044,0.650080185687089
40.4,0.635304787329999,0.667476821556533,0.651426049792238
40.6,0.636665769738632,0.668802345185502,0.65276228020732
40.8,0.638026663796629,0.67010880083005,0.654088966338492
41,0.639392355617812,0.671407173461243,0.65540619896371
41.2,0.640737261359413,0.672680545615153,0.656714069684722
41.4,0.642031459969071,0.673975426953271,0.658012670443223
41.6,0.643338515666964,0.675264419108423,0.659302093105721
41.8,0.644619160774477,0.676551664569334,0.660582429118459
42,0.645890081490202,0.67785728466913,0.661853769231052
42.2,0.647152748541032,0.679092108288436,0.663116203285174
42.4,0.648419355626603,0.680322541422702,0.664369820062943
42.6,0.649685036483342,0.68156280327201,0.665614707188346
42.8,0.650931117961462,0.682793676054908,0.666850951074313
43,0.652179401784155,0.68400984472402,0.668078636907636
43.2,0.653413369330171,0.685226218652274,0.669297848663977
43.4,0.654637033749211,0.686411507388431,0.670508669145516
43.6,0.655820363704462,0.687626756559451,0.671711180034313
43.8,0.657036620269553,0.688813057337068,0.672905461955216
44,0.658241241101927,0.689989594677848,0.674091594542956
44.2,0.659433505681442,0.6911569836457,0.675269656508983
44.4,0.660607969233669,0.692315195139079,0.676439725704495
44.6,0.661785894081747,0.693464694082427,0.677601879176978
44.8,0.662962973319417,0.694620281563792,0.678756193218413
45,0.664101651096748,0.695739361217331,0.679902743404034
45.2,0.665293988392163,0.696877495102742,0.681041604621143
45.4,0.666427836971487,0.698010110791523,0.682172851088075
45.6,0.667562317442498,0.699134797178869,0.68329655636379
45.8,0.668710541976884,0.700219580035212,0.684412793348929
46,0.669851605624303,0.701336269017882,0.685521634279407
46.2,0.670964115385833,0.702416629641532,0.686623150713751
46.4,0.672082794755446,0.703484166485065,0.687717413515493
46.6,0.673175281027411,0.704545412324843,0.688804492831908
46.8,0.674259022751622,0.705624463029252,0.689884458070369
47,0.675350454968118,0.706657899970508,0.6909573778735
47.2,0.676431365084729,0.70771068965572,0.692023320094205
47.4,0.677519293928555,0.708748440271914,0.693082351771496
47.6,0.678592878971396,0.709794582725106,0.694134539107944
47.8,0.679659686596621,0.710843830026434,0.695179947449379
48,0.680719266981571,0.711892209617545,0.69621864126736
48.2,0.68176200013642,0.712919868595574,0.697250684144772
48.4,0.682800132508244,0.713946841953714,0.698276138764797
48.6,0.683821786941102,0.714949541510858,0.699295066903377
48.8,0.684834007289131,0.715969127134424,0.700307529425178
49,0.685860585661586,0.716983406606643,0.701313586283005
49.2,0.686887472194785,0.71798323247426,0.702313296520505
49.4,0.687897963519185,0.718967912577621,0.703306718277987
49.6,0.688888590007819,0.719961763642063,0.704293908801076
49.8,0.689900802274676,0.72092368284929,0.705274924451962
50,0.690906507594407,0.721848267935599,0.706249820722924
50.2,0.691904906588417,0.722767475731168,0.70721865225183
50.4,0.692864016331577,0.723700127560908,0.708181472839301
50.6,0.693824934548711,0.724663883332116,0.709138335467238
50.8,0.6947944689384,0.725573183489078,0.710089292318423
51,0.695762921193924,0.72647023990478,0.7110343947969
51.2,0.696734437891003,0.727397101728055,0.711973693548905
51.4,0.697699712145592,0.728327665125617,0.712907238484087
51.6,0.69862451742987,0.729244945374432,0.71383507879682
51.8,0.699530660109991,0.730136691912292,0.714757262987417
52,0.700453845916108,0.731033686978513,0.715673838883078
52.2,0.701373694308398,0.731952780615206,0.716584853658439
52.4,0.702295232998133,0.7328729247609,0.717490353855592
52.6,0.703196176429205,0.733779790440637,0.718390385403511
52.8,0.704086555828312,0.73466639795538,0.719284993636765
53,0.704972109377289,0.735554837831223,0.720174223313502
53.2,0.705852851474323,0.736433441144195,0.721058118632646
53.4,0.706726951153075,0.737306950314283,0.721936723250284
53.6,0.707599317866243,0.73816155624911,0.72281008029523
53.8,0.70846515739382,0.73901670199354,0.72367823238378
54,0.709326188894062,0.739874399764557,0.724541221633651
54.2,0.710185748063598,0.740705515933772,0.725399089677126
54.4,0.711061635430427,0.741547796624185,0.726251877673451
54.6,0.711922580423283,0.74237139626262,0.727099626320475
54.8,0.712776458901967,0.74321409838588,0.727942375865607
55,0.713630495296675,0.744058794806835,0.728780166116099
55.2,0.714453981504815,0.74488483823457,0.729613036448711
55.4,0.715281009564486,0.74570749419473,0.730441025818793
55.6,0.716118760907208,0.746524656122092,0.731264172768817
55.8,0.716964524515086,0.74734456049824,0.73208251543641
56,0.717781734210011,0.748144146261172,0.732896091561929
56.2,0.718610877278675,0.748946378168043,0.733704938495604
56.4,0.719424001209037,0.749743812824794,0.734509093204292
56.6,0.720203897795108,0.750533639016305,0.735308592277885
56.8,0.721010606850353,0.751305536570672,0.736103471935391
57,0.721816956658004,0.752092743540767,0.736893768030726
57.2,0.722597746260981,0.752868983265305,0.73767951605825
57.4,0.723361988455577,0.753640755965335,0.738460751158063
57.6,0.724156205938226,0.754413342355992,0.739237508121092
57.8,0.724924623520869,0.755190151981415,0.740009821393991
58,0.725688821548265,0.755940958601928,0.740777725083875
58.2,0.726457604680673,0.756686641241972,0.741541252962899
58.4,0.727218209852846,0.757428370422959,0.7423004384727
58.6,0.727976178775692,0.758165398341317,0.743055314728736
58.8,0.72874424907448,0.758917902830825,0.743805914524496
59,0.729484995863997,0.759656733029209,0.74455227033563
59.2,0.730232130269697,0.760368025690015,0.745294414323983
59.4,0.730975590157713,0.761098205716039,0.746032378341564
59.6,0.73170772975567,0.761830560969198,0.746766193934422
59.8,0.73242584899369,0.762555387521578,0.74749589234649
60,0.733140038639821,0.763259267863771,0.748221504523336
60.2,0.733864782411224,0.763957065938374,0.748943061115882
60.4,0.734595113437081,0.764677720825197,0.749660592484069
60.6,0.735321260880953,0.765375707010635,0.750374128700461
60.8,0.736028437313113,0.766068393260154,0.751083699553821
61,0.736747575502958,0.766788600246737,0.75178933455263
61.2,0.737462985245707,0.767496779382371,0.752491062928572
61.4,0.738167776892348,0.7681777808455,0.753188913639972
61.6,0.738852060413475,0.76885531629428,0.753882915375195
61.8,0.7395514410138,0.769548256189907,0.754573096556011
62,0.740248442053784,0.770245189604511,0.755259485340911
62.2,0.740942420900186,0.770913857827577,0.755942109628391
62.4,0.741629485468109,0.771573387295702,0.756620997060195
62.6,0.742307163694722,0.772225778177429,0.757296175024515
62.8,0.742993384238166,0.772878495391105,0.757967670659155
63,0.74368059020891,0.773529434914402,0.758635510854657
63.2,0.744337526255439,0.774174888720598,0.75929972225738
63.4,0.744997033343696,0.77484579219922,0.759960331272545
63.6,0.745649564588117,0.775465721742743,0.760617364067239
63.8,0.746313941401029,0.776104782161852,0.76127084657337
64,0.746999002243118,0.776719495878362,0.761920804490595
64.2,0.747660233079175,0.77737160288211,0.762567263289195
64.4,0.748303616659146,0.777993400486896,0.763210248212907
64.6,0.748944678655864,0.778626791093215,0.763849784281728
64.8,0.749604402838113,0.779257444873592,0.764485896294663
65,0.750241698195884,0.77986212350705,0.765118608832435
65.2,0.750901004878187,0.780501115692853,0.765747946260156
65.4,0.751533000975068,0.781113586357101,0.766373932729953
65.6,0.752180246202831,0.781729566584215,0.766996592183555
65.8,0.752804558788462,0.782346060884093,0.767615948354829
66,0.753408654682499,0.78295915134311,0.768232024772288
66.2,0.754019301231176,0.783568665362413,0.768844844761546
66.4,0.754642476628899,0.784174870894578,0.769454431447733
66.6,0.755255160186323,0.784777705834039,0.770060807757875
66.8,0.755864897231986,0.785368371202097,0.770663996423226
67,0.756483636935467,0.785939702817399,0.771264019981565
67.2,0.757103712914512,0.786507704996798,0.771860900779443
67.4,0.757697092321668,0.787079992887853,0.772454660974401
67.6,0.758287319625116,0.787669176902374,0.773045322537141
67.8,0.758882597944885,0.788244735614768,0.773632907253662
68,0.759466409434027,0.788810065701481,0.77421743672735
68.2,0.76006177699425,0.789382504141243,0.77479893238104
68.4,0.760630878051845,0.789953871015389,0.775377415459027
68.6,0.761211318959,0.79051260977434,0.775952907029056
68.8,0.761803245608142,0.791084979360906,0.776525427984253
69,0.762398544903151,0.791620364927442,0.777094999045042
69.2,0.762983007519527,0.792169904538692,0.777661640761008
69.4,0.763545617751865,0.79273844690404,0.778225373512735
69.6,0.76412283114097,0.793268913217348,0.778786217513606
69.8,0.764674841352825,0.793823574915055,0.779344192811566
70,0.765224288152786,0.794375458217856,0.77989931929085
70.2,0.765790833490106,0.794926266792209,0.780451616673686
70.4,0.766333473508025,0.795481877740784,0.781001104521956
70.6,0.766874688206258,0.796034616643607,0.781547802238824
70.8,0.767425953547921,0.796565567185113,0.782091729070346
71,0.767991990080963,0.797095575620972,0.782632904107025
71.2,0.768556465108477,0.797619494890565,0.783171346285358
71.4,0.769089346010062,0.798149769091326,0.783707074389341
71.6,0.769614852423867,0.798654306343929,0.784240107051944
71.8,0.770147333473502,0.799188469695768,0.784770462756563
72,0.770676283825361,0.799697810411283,0.785298159838436
72.2,0.771208585118096,0.800193643506233,0.785823216486039
72.4,0.771738316036334,0.800715877617086,0.786345650742446
72.6,0.77226549459111,0.801244180160835,0.786865480506671
72.8,0.772790140140469,0.801769742134816,0.787382723534972
73,0.773312667606665,0.802270093198072,0.787897397442143
73.2,0.77382939164099,0.802774533470657,0.788409519702772
73.4,0.774342780245358,0.803281441986313,0.788919107652471
73.6,0.774847301752567,0.803762881143385,0.789426178489093
73.8,0.775364474724389,0.804238271476946,0.789930749273918
74,0.775870213569626,0.804753386648756,0.790432836932813
74.2,0.776373459569684,0.805232424116599,0.790932458257377
74.4,0.776874343698,0.805728891824844,0.791429629906059
74.6,0.777372807457033,0.806208318680318,0.791924368405256
74.8,0.777868945742363,0.806709172167556,0.792416690150391
75,0.77836361889863,0.807196984605642,0.792906611406968
75.2,0.778856575711652,0.807672840641388,0.793394148311608
75.4,0.779359516191758,0.808145983299694,0.793879316873067
75.6,0.779842501413352,0.808616974802593,0.794362132973233
75.8,0.780328916561015,0.809085065925861,0.794842612368111
76,0.780799793285738,0.80955112957339,0.795320770688778
76.2,0.781280473763678,0.810024775290281,0.795796623442332
76.4,0.781759733436137,0.810492327650591,0.796270186012819
76.6,0.78224686243258,0.810938530947674,0.796741473662145
76.8,0.782738427417256,0.811393198942306,0.797210501530977
77,0.783208762321363,0.811847900717357,0.797677284639614
77.2,0.783691938190457,0.812299606777023,0.798141837888864
77.4,0.784169913375314,0.812744835916486,0.79860417606089
77.6,0.784640268417072,0.813187841990756,0.799064313820053
77.8,0.785108546364507,0.813636817453238,0.799522265713733
78,0.785576970870894,0.814073658685801,0.799978046173149
78.2,0.786052131826685,0.814516563271629,0.800431669514153
78.4,0.78651736778917,0.814946491570118,0.800883149938024
78.6,0.786980112599845,0.815379210936045,0.801332501532247
78.8,0.787442003657495,0.815819633103919,0.80177973827128
79,0.787893446914459,0.816261376881681,0.802224874017312
79.2,0.7883288088332,0.816694296231177,0.802667922521009
79.4,0.788785228438925,0.817126078052968,0.803108897422261
79.6,0.789230799428425,0.817550308657966,0.803547812250905
79.8,0.789678850133017,0.81798450595459,0.803984680427453
80,0.790130796416292,0.818412100722624,0.804419515263806
80.2,0.790569443134802,0.818828580753555,0.80485232996396
80.4,0.791011946214115,0.819237990780824,0.805283137624713
80.6,0.791452668048672,0.819645114678645,0.805711951236357
80.8,0.791897671329551,0.820054466196627,0.806138783683367
81,0.792332575440853,0.820456322300382,0.806563647745089
81.2,0.792763339796383,0.820878948529079,0.806986556096419
81.4,0.793196642906004,0.821299144082584,0.807407521308479
81.6,0.793629742027165,0.821717666085226,0.807826555849293
81.8,0.794064783724356,0.822134314364029,0.808243672084452
82,0.794514371923198,0.82253504244079,0.80865888227779
82.2,0.794944048251329,0.822942121074453,0.809072198592043
82.4,0.795367601123983,0.823354222848324,0.80948363308953
82.6,0.795785704551314,0.823763742091313,0.80989319773281
82.8,0.796208681863924,0.824166207224213,0.810300904385365
83,0.796612882664274,0.824563980905821,0.810706764812278
83.2,0.797036314001942,0.824963340032709,0.811110790680926
83.4,0.797449147934092,0.825366332442499,0.81151299356168
83.6,0.797849210107087,0.825752719717363,0.811913384928634
83.8,0.798257529237641,0.826129267794321,0.812311976160353
84,0.798667821018659,0.826495594231059,0.812708778540661
84.2,0.79907651238645,0.826867256632542,0.813103803259479
84.4,0.799466570239236,0.827260127823934,0.813497061413718
84.6,0.799865468837534,0.827637300250011,0.813888564008273
84.8,0.800252601236027,0.828019771304852,0.814278321957104
85,0.8006464154495,0.828400532231858,0.814666346084481
85.2,0.801043858713084,0.82877950183296,0.815052647126397
85.4,0.801440097697939,0.829156681989839,0.815437235732215
85.6,0.801838376778497,0.829531669569808,0.815820122466612
85.8,0.802245278150073,0.829904902651254,0.816201317811888
86,0.802643395241216,0.830276392831983,0.816580832170741
86.2,0.803026061301633,0.830645776005935,0.816958675869608
86.4,0.803407058184764,0.831014794719848,0.817334859162709
86.6,0.803786396225769,0.831400710310358,0.817709392236949
86.8,0.804169844980953,0.831754913011312,0.818082285217859
87,0.80456665339279,0.832109217976064,0.818453548176785
87.2,0.804931700612625,0.832463587265299,0.81882319113956
87.4,0.805303557897081,0.832810958189351,0.819191224096942
87.6,0.805666023089327,0.83316498598577,0.819557657017108
87.8,0.806028362474381,0.833513099410675,0.819922499860547
88,0.806397505931095,0.833868972490143,0.820285762597708
88.2,0.806764285418388,0.834230333348271,0.82064745522979
88.4,0.807127788519386,0.834582856333894,0.821007587813078
88.6,0.80749283303988,0.834919844138177,0.821366170487234
88.8,0.807854633586405,0.835280942798918,0.821723213507959
89,0.808215194971436,0.835633607624386,0.8220787272844
89.2,0.808578638818652,0.835988113146327,0.822432722421676
89.4,0.808940797188182,0.836322775884153,0.822785209768798
89.6,0.809306350328272,0.836663372596306,0.823136200472222
89.8,0.809651714660559,0.837004092070456,0.823485706035114
90,0.810008026751146,0.837354392414716,0.823833738382327
90.2,0.810356830258108,0.837695346819096,0.824180309930855
90.4,0.810706477218557,0.838023257145427,0.824525433665394
90.6,0.81105276224387,0.838366514974825,0.82486912321836
90.8,0.811409535196593,0.838703552462023,0.82521139295347
91,0.811760888658711,0.839042032980221,0.825552258051723
91.2,0.812119844671513,0.839373238587523,0.825891734598279
91.4,0.812472665880352,0.839694052828213,0.826229839668445
91.6,0.812824976455515,0.840020027949823,0.826566591410633
91.8,0.813194453601692,0.840337081603916,0.826902009123866
92,0.813527716859826,0.840664254966531,0.827236113327078
92.2,0.813870151953591,0.840989986503515,0.827568925817241
92.4,0.814216147293987,0.841314284910012,0.827900469713101
92.6,0.814560773653187,0.841637211825211,0.828230769481183
92.8,0.814904038141349,0.841958883685051,0.828559850940671
93,0.81524559737233,0.842278909499467,0.82888774124378
93.2,0.815573017304576,0.842596916110228,0.829214468828397
93.4,0.815910783230476,0.842909183389328,0.829540063340041
93.6,0.816250711406618,0.843215974505556,0.829864555520557
93.8,0.816589756055707,0.843526263679546,0.830187977061517
94,0.81692361026687,0.843841742934763,0.830510360420919
94.2,0.817249244970891,0.844160271513607,0.830831738602585
94.4,0.817573913036904,0.844480804059893,0.831152144898538
94.6,0.817900697578569,0.844777814968969,0.831471612595603
94.8,0.818230820870437,0.845083051830564,0.831790174648574
95,0.818554356030693,0.845404696431353,0.83210786332334
95.2,0.818881752392141,0.845719985611176,0.832424709814514
95.4,0.819199353232603,0.846024790236577,0.832740743843162
95.6,0.819522592646411,0.846319045102065,0.833055993241253
95.8,0.819860112459937,0.846631336977879,0.833370483530376
96,0.820159625567548,0.846932031549028,0.833684237503017
96.2,0.820480361802539,0.847221546325913,0.833997274815285
96.4,0.82080222213976,0.847514029277556,0.834309611600353
96.6,0.821126775678448,0.847810246056451,0.834621260112008
96.8,0.821458696533468,0.84812652617984,0.834932228407575
97,0.821782388389839,0.848444786418752,0.835242520079075
97.2,0.82209261503703,0.848725125148454,0.83555213404082
97.4,0.822405607804591,0.849014193873485,0.835861064380679
97.6,0.822714004290884,0.849319412009994,0.836169300281088
97.8,0.823023898097312,0.849603249609215,0.836476826014423
98,0.823349287549695,0.849919559101389,0.83678362101582
98.2,0.823671664087911,0.850251774209838,0.837089660034695
98.4,0.823985854327951,0.850562025722591,0.83739491336449
98.6,0.824300950117163,0.850843977345064,0.837699347148217
98.8,0.824607615064009,0.85115253745052,0.838002923755578
99,0.824921883575482,0.85146904639233,0.838305602225672
99.2,0.825225054862329,0.851768150358343,0.838607338767659
99.4,0.825527284913806,0.852035539659871,0.838908087310327
99.6,0.825831922811643,0.85234778869758,0.839207800090316
99.8,0.826143101479158,0.852658462671343,0.839506428267803
100,0.826453531888906,0.852953875315292,0.839803922557847
100.2,0.826745738386752,0.853261785496835,0.840100233865277
100.4,0.82705173783681,0.853549541529494,0.840395313911015
100.6,0.827349921883508,0.853832925645141,0.840689115838091
