"x","lower","upper","y"
20.2,0.131653636534858,0.168857595037221,0.14968409192661
20.4,0.133144370025114,0.170549335651658,0.151308654535257
20.6,0.134655710409835,0.172187663782226,0.152937807256832
20.8,0.136221339945766,0.173902496196242,0.154567164673889
21,0.137680392718579,0.175623162830713,0.156192040284025
21.2,0.139157205614209,0.177299259609693,0.157807700276374
21.4,0.140572096456191,0.178937511896254,0.159409614860672
21.6,0.142052664402238,0.180655305466033,0.16099368583813
21.8,0.14347910976698,0.182318699168395,0.162556432810174
22,0.144949410672383,0.183971453864405,0.164095125870321
22.2,0.146366937882635,0.185580277346487,0.165607858945111
22.4,0.147748088774087,0.187212731952129,0.167093564241854
22.6,0.149100324867345,0.188786311876608,0.16855197373877
22.8,0.150436980987266,0.190310344294093,0.169983537752227
23,0.151728563048252,0.191780349931364,0.171389313044018
23.2,0.153023771775208,0.193267740267269,0.172770833668113
23.4,0.15424471059539,0.19474572276282,0.174129977006764
23.6,0.15557226642168,0.196200851664687,0.17546883557021
23.8,0.156774229189339,0.197616332188055,0.176789602564778
24,0.158044765820228,0.198962093120544,0.178094476400121
24.2,0.159242343077473,0.200304681767015,0.179385586575675
24.4,0.160468903227182,0.201623370254033,0.180664941030433
24.6,0.161693473358473,0.203005193732065,0.181934393221235
24.8,0.162919794594178,0.204324463519226,0.183195625972602
25,0.164089623853973,0.205643776111696,0.184450148492375
25.2,0.165248295165668,0.206920826904383,0.185699302790747
25.4,0.166407029796836,0.208204749010341,0.186944275963398
25.6,0.167606061345598,0.209474350460888,0.18818611528088
25.8,0.168782259643332,0.210816277327767,0.189425743653028
26,0.169903564738385,0.21208675775783,0.190663973713926
26.2,0.171096782904653,0.21336733591243,0.191901519428051
26.4,0.172261112620647,0.214647372583806,0.193139004702438
26.6,0.173484550133287,0.215946025086976,0.194376968974488
26.8,0.174655548582566,0.21727045015927,0.195615870117402
27,0.175817397169303,0.218607991070174,0.196856085264211
27.2,0.177037462896282,0.219863935135987,0.198097910303447
27.4,0.178238167151367,0.221186528879438,0.19934155885616
27.6,0.17945935235266,0.222506870852965,0.200587161519254
27.8,0.180660051832466,0.223755062188638,0.201834766069613
28,0.181834843898658,0.225067652700826,0.203084339183327
28.2,0.183030633165234,0.226336568001388,0.204335770050964
28.4,0.184231652348017,0.227676008486951,0.205588876079406
28.6,0.18547073234858,0.229034904407476,0.206843410678635
28.8,0.186706765841359,0.230287753495031,0.208099072952147
29,0.187870074253803,0.231580895351895,0.209355518954603
29.2,0.189071456433732,0.232899801130601,0.210612374059279
29.4,0.190262911199858,0.234200004678461,0.21186924589754
29.6,0.191484902031683,0.235556187733241,0.213125737295853
29.8,0.192680806568561,0.236857533295089,0.214381458642373
30,0.193912082688394,0.238090795702965,0.215636039161321
30.2,0.19509676150201,0.239438580714986,0.216889136652791
30.4,0.196322605016666,0.240798993830606,0.218140445359827
30.6,0.197532946733754,0.242112005881524,0.219389701744158
30.8,0.198725888921191,0.243370163440373,0.220636688076823
31,0.199926517503777,0.24462928400206,0.221881233870861
31.2,0.201137300655495,0.245939851902949,0.22312321529214
31.4,0.202330526233802,0.24725768038882,0.224362552775028
31.6,0.203531331275654,0.248527688966275,0.22559920713768
31.8,0.204710737181429,0.249824137039884,0.226833174535344
32,0.205882966334165,0.251118061069255,0.228064480609193
32.2,0.207027086565324,0.252392756955493,0.229293174184689
32.4,0.208201641031669,0.253674352508827,0.230519320850568
32.6,0.209424622372787,0.254965261308727,0.231742996711298
32.8,0.210549447023384,0.256223498564557,0.232964282556986
33,0.211711456812869,0.257498748403614,0.234183258639799
33.2,0.212867574507445,0.258823315230041,0.235400000189271
33.4,0.214016055997883,0.260114807093637,0.236614573744197
33.6,0.215187792605986,0.261376846349662,0.237827034329063
33.8,0.216329984103834,0.262632907496647,0.23903742346014
34,0.217444447067813,0.263909589499558,0.240245767931847
34.2,0.218548205850598,0.265174672622087,0.241452079308138
34.4,0.219726422204857,0.266341629378478,0.242656354026315
34.6,0.220876654756514,0.267596862462161,0.243858574011174
34.8,0.222073676891397,0.268860240563265,0.245058707694616
35,0.2231753649391,0.270120210702494,0.246256711338689
35.2,0.224337056676219,0.271375600501387,0.247452530566973
35.4,0.225419488376235,0.272626583307939,0.248646102019196
35.6,0.226592224708826,0.27384604755248,0.249837355055617
35.8,0.227755278385513,0.27507326097787,0.251026213450178
36,0.228893681116796,0.276273082982621,0.25221259702379
36.2,0.230016516290913,0.277464637689887,0.253396423180866
36.4,0.231172469586533,0.278657480987168,0.254577608322806
36.6,0.232284879809598,0.279896473769635,0.255756069121471
36.8,0.233420213383169,0.28113111589915,0.256931723643478
37,0.234513613120416,0.282379994040495,0.258104492322551
37.2,0.235629839557474,0.283566407247282,0.259274298782154
37.4,0.236754753484935,0.284750130869364,0.260441070514367
37.6,0.237885039994339,0.285973631366271,0.261604739423663
37.8,0.239009550015852,0.287198982088032,0.262765242245975
38,0.240134131444299,0.288421555665791,0.263922520854456
38.2,0.241222892255533,0.289649624977826,0.2650765224638
38.4,0.242359221238918,0.290851780507741,0.266227199744962
38.6,0.243460119291777,0.292033600228965,0.267374510861795
38.8,0.244585609018767,0.29322450223601,0.268518419440618
39,0.245715244904431,0.294382104355076,0.269658894482995
39.2,0.246789601233837,0.29558763053657,0.270795910231293
39.4,0.247854707999182,0.296763178108795,0.271929445995751
39.6,0.248903071721326,0.29796140473211,0.273059485951018
39.8,0.24995635608945,0.299123580195118,0.274186018909298
40,0.251026035605369,0.30026353892543,0.275309038076491
40.2,0.252106392449829,0.301390141302853,0.276428540797015
40.4,0.253167196956256,0.302520457641544,0.277544528292255
40.6,0.254227879192633,0.303674828616023,0.278657005396994
40.8,0.255291185640541,0.304814478566066,0.279765980297546
41,0.256342713906283,0.306005463329565,0.280871464274756
41.2,0.257406898241682,0.307157491862554,0.281973471454502
41.4,0.258468800402739,0.308326416901039,0.283072018567871
41.6,0.259531467522147,0.309525859667706,0.284167124722701
41.8,0.260587364273909,0.310693298463908,0.285258811187796
42,0.261641619510988,0.311864451925874,0.286347101190737
42.2,0.262706857753733,0.312998876187142,0.28743201972987
42.4,0.263756950486824,0.314164707129678,0.288513593400763
42.6,0.264803882960236,0.315278809215616,0.289591850237128
42.8,0.265873819276433,0.316350418247637,0.290666819566009
43,0.26689267595516,0.317471604245703,0.291738531876784
43.2,0.267933520552981,0.318519458296292,0.292807018703413
43.4,0.268943459867642,0.319575342029053,0.293872312519177
43.6,0.269966182002946,0.320626873345979,0.294934446643066
43.8,0.270977217377408,0.321720356731319,0.295993455156893
44,0.271986888073858,0.322797374745347,0.297049372832124
44.2,0.273026695229651,0.323844317131756,0.298102235065423
44.4,0.274034034304517,0.324936875348222,0.299152077821837
44.6,0.275072774718004,0.326017473770974,0.300198937584616
44.8,0.276107791595874,0.327117099371626,0.301242851310619
45,0.277068338711527,0.328210606200475,0.30228385639034
45.2,0.278098606202421,0.32925428516554,0.303321990611604
45.4,0.279115693812344,0.330294187010189,0.304357292126059
45.6,0.280134759345767,0.33133809723465,0.305389799417636
45.8,0.281128242144009,0.332425125360674,0.306419551272237
46,0.282121757877661,0.333456539633133,0.307446586747971
46.2,0.283128389449239,0.334507858567061,0.308470945145344
46.4,0.284082853294399,0.335502248357387,0.309492665976888
46.6,0.285063934679419,0.336568293215748,0.310511788935778
46.8,0.286064722307003,0.337616818224713,0.31152835386309
47,0.287094754665891,0.338664444040295,0.3125424007134
47.2,0.28810027737484,0.3396851368213,0.31355396951851
47.4,0.289084402611496,0.340688222085391,0.314563100349164
47.6,0.290045133453622,0.341704144001573,0.315569833274651
47.8,0.290998193336135,0.342742348012747,0.316574208320295
48,0.291951603238624,0.343773954757795,0.317576265422835
48.2,0.292948108063366,0.34478743875467,0.318576044383802
48.4,0.293960377924949,0.345789612581001,0.319573584820997
48.6,0.294959729138406,0.346819213566077,0.320568926118236
48.8,0.295905898019843,0.347782957614803,0.321562107373569
49,0.296890522410052,0.34879771640384,0.322553167346178
49.2,0.297848785866765,0.349781557672022,0.323542144402219
49.4,0.298820886430521,0.350794595853637,0.324529076459865
49.6,0.299804561338836,0.351780191669991,0.325514000933834
49.8,0.300749589673776,0.352746562739474,0.326496954679687
50,0.301694227806252,0.353721901252252,0.327477973938201
50.2,0.302638219365743,0.354766916257911,0.328457094280111
50.4,0.303584771599368,0.355809284581616,0.329434350551518
50.6,0.304514136488288,0.356793148819092,0.330409776820259
50.8,0.305472481162457,0.357821397806417,0.331383406323533
51,0.306412235176392,0.35882501832704,0.33235527141704
51.2,0.307371345313836,0.359843548709016,0.33332540352593
51.4,0.3082998043132,0.360801529349926,0.33429383309779
51.6,0.309235549576592,0.361814712078709,0.335260589557919
51.8,0.310163796542566,0.362825679498346,0.336225701267116
52,0.311137595649781,0.363831811346213,0.33718919548218
52.2,0.312072015939537,0.364754607396668,0.338151098319309
52.4,0.313028499120901,0.365717123248075,0.339111434720573
52.6,0.313997289388363,0.366731138097072,0.340070228423597
52.8,0.314958997326025,0.367705065179399,0.341027501934602
53,0.315927021277296,0.368685666081449,0.341983276504889
53.2,0.316864624252746,0.36965107513894,0.342937572110871
53.4,0.317809010731272,0.370570817934789,0.343890407437724
53.6,0.31872807132408,0.371490313693356,0.344841799866684
53.8,0.319668948998218,0.372511318200119,0.345791765466053
54,0.320609536528874,0.373476464751903,0.346740318985893
54.2,0.321540455766412,0.374452240231066,0.347687473856423
54.4,0.32247091201852,0.375499644248251,0.348633242190083
54.6,0.323391316801471,0.376431188190702,0.349577634787231
54.8,0.324307490437033,0.377360354319467,0.350520661145401
55,0.325211508008844,0.378329725112603,0.351462329472068
55.2,0.326189259972911,0.37930769074649,0.352402646700816
55.4,0.327122664769429,0.380257818818297,0.353341618510817
55.6,0.328044121168445,0.381214359387539,0.354279249349503
55.8,0.328967658763778,0.382148307572919,0.355215542458303
56,0.329888772629716,0.383116567443675,0.356150499901314
56.2,0.330809235844068,0.384083985162401,0.357084122596757
56.4,0.331722701613449,0.385046490525428,0.358016410351059
56.6,0.332632601188707,0.386008755495256,0.358947361895402
56.8,0.33353849855825,0.386949382305403,0.359876974924573
57,0.334434606009295,0.387923564730064,0.360805246137922
57.2,0.335356320406844,0.388859623689532,0.361732171282274
57.4,0.336296319656723,0.389793681730876,0.362657745196584
57.6,0.337209731230165,0.390725651628847,0.363581961858159
57.8,0.338119785067846,0.39169129942864,0.364504814430263
58,0.339027735382674,0.392680690268806,0.365426295310899
58.2,0.339914496406137,0.39362010656099,0.366346396182583
58.4,0.340794089370758,0.394511955457616,0.367265108062924
58.6,0.341725713725827,0.395384954676797,0.368182421355803
58.8,0.342647937735074,0.396308231458304,0.369098325902988
59,0.343535038299255,0.397220721917495,0.370012811035965
59.2,0.344446659183366,0.398116844849916,0.370925865627835
59.4,0.345366507797305,0.399013330805111,0.371837478145071
59.6,0.34622965982439,0.399902191557375,0.372747636698983
59.8,0.347117685947628,0.400776870785483,0.373656329096699
60,0.34801139026358,0.401673436923675,0.374563542891516
60.2,0.348912970771878,0.402565541377762,0.37546926543245
60.4,0.349797420880611,0.403489524433355,0.376373483912845
60.6,0.350678830825118,0.404429089789793,0.37727618541788
60.8,0.351552681168762,0.405374750550768,0.378177356970852
61,0.352449950715859,0.406293688430656,0.379076985578098
61.2,0.353334669464525,0.40719781868424,0.379975058272426
61.4,0.354223986564043,0.408080891240555,0.380871562154957
61.6,0.355126863185224,0.40896329006957,0.381766484435257
61.8,0.355974207949255,0.40988228403453,0.382659812469668
62,0.35682815103218,0.410772782927591,0.383551533797745
62.2,0.357680245161788,0.411687673582413,0.384441636176726
62.4,0.358499474543533,0.412598778519387,0.385330107613958
62.6,0.359356860524697,0.41349550778985,0.386216936397208
62.8,0.360265463856765,0.414381709958254,0.387102111122823
63,0.36105003883419,0.415309977842718,0.387985620721682
63.2,0.361871460014922,0.41620650213644,0.388867454482903
63.4,0.362730649493996,0.417117603555765,0.389747602075282
63.6,0.363594391220186,0.417983188404171,0.390626053566441
63.8,0.364446710424836,0.418838706248637,0.391502799439685
64,0.365285444148918,0.419716997082354,0.392377830608547
64.2,0.366139725970119,0.420552438470303,0.393251138429042
64.4,0.3670093899758,0.421399204570227,0.394122714709646
64.6,0.367905281424946,0.422243254019461,0.39499255171901
64.8,0.36874124626432,0.42311564476716,0.395860642191445
65,0.3695590309668,0.423993689812634,0.396726979330219
65.2,0.370390095900737,0.424870249843308,0.397591556808707
65.4,0.371222627551668,0.425732159608182,0.398454368769445
65.6,0.372069780288395,0.426630819854847,0.39931540982114
65.8,0.372934827444608,0.427564058014009,0.400174675033714
66,0.373778610189549,0.428455574947514,0.401032159931442
66.2,0.374621111337321,0.429368909654336,0.401887860484262
66.4,0.375476230092397,0.430221358234122,0.402741773097331
66.6,0.376343119458721,0.431065621348526,0.403593894598936
66.8,0.377209189476132,0.431961131206198,0.404444222226816
67,0.378059282949656,0.432824199637717,0.405292753613022
67.2,0.378888746568503,0.433699832510075,0.406139486767395
67.4,0.379711844264213,0.43459687202747,0.406984420059766
67.6,0.380567559249101,0.435426506390042,0.407827552200995
67.8,0.381400673420909,0.436307177808105,0.408668882222936
68,0.382189357143019,0.437171279211113,0.40950840945746
68.2,0.383062907526523,0.437987879782654,0.410346133514632
68.4,0.38390471310574,0.438867711126188,0.411182054260162
68.6,0.384729262516954,0.439723319057115,0.412016171792247
68.8,0.385568699336169,0.440599106301966,0.412848486417903
69,0.386418746913948,0.441418251832045,0.41367899862893
69.2,0.387257447745885,0.442241494070496,0.414507709077594
69.4,0.388045893341634,0.44314048093436,0.415334618552163
69.6,0.388827777891137,0.44391415482882,0.4161597279524
69.8,0.389616411351541,0.444708735348875,0.416983038265121
70,0.390392384795084,0.445486442682122,0.417804550539938
70.2,0.391197302882211,0.446267402463277,0.418624265865292
70.4,0.392035162234138,0.447096523365736,0.419442185344868
70.6,0.392828642411004,0.447923574377409,0.420258310074516
70.8,0.39365915773159,0.448743950524785,0.421072641119759
71,0.394498267841081,0.449569604014069,0.421885179493992
71.2,0.395332105540923,0.450381044867634,0.42269592613746
71.4,0.396168535602823,0.451164885561735,0.423504881897103
71.6,0.396931388385433,0.451991978552676,0.424312047507357
71.8,0.397693809716949,0.452801874751969,0.425117423571973
72,0.39848704724001,0.453610100703257,0.425921010546948
72.2,0.399276867828752,0.454415722617828,0.426722808724619
72.4,0.40009555577315,0.455216838796838,0.427522818218987
72.6,0.400902927170067,0.456016614631303,0.42832103895234
72.8,0.401694694204644,0.456818197019134,0.429117470643204
73,0.402490791600011,0.457648000804077,0.429912112795687
73.2,0.403287449677108,0.458436232076006,0.430704964690244
73.4,0.40404931692344,0.459227434928453,0.431496025375902
73.6,0.404798752168202,0.460019783066583,0.432285293663968
73.8,0.405581952988993,0.460839852756772,0.433072768123243
74,0.40637780082622,0.461641941968549,0.433858447076757
74.2,0.407167320782899,0.462420517396393,0.434642328600033
74.4,0.407929351065067,0.463218218350638,0.435424410520875
74.6,0.408703448385087,0.464020181022663,0.436204690420691
74.8,0.409469483190991,0.464810912494373,0.436983165637321
75,0.410257518628269,0.465591262622843,0.437759833269371
75.2,0.411007986815397,0.466387073683709,0.438534690182017
75.4,0.411808797391421,0.467159021525867,0.439307733014255
75.6,0.412549765534267,0.467955258962452,0.440078958187566
75.8,0.413306110219321,0.468737482544373,0.440848361915944
76,0.414030442414803,0.469504282249397,0.441615940217254
76.2,0.414810392993711,0.470280998949648,0.442381688925859
76.4,0.415538177477321,0.47103189488658,0.44314560370646
76.6,0.416261893247138,0.471845304665335,0.443907680069092
76.8,0.416989005575656,0.472618519268251,0.4446679133852
77,0.417714976246011,0.473374160947827,0.445426298904735
77.2,0.418402979993295,0.474123207341645,0.446182831774175
77.4,0.419147302641781,0.474882231183539,0.446937507055417
77.6,0.419921647687353,0.475616205456043,0.447690319745424
77.8,0.420633555742176,0.476359611689184,0.44844126479657
78,0.421376834743616,0.477103311278391,0.449190337137565
78.2,0.422092690103268,0.477894592395342,0.449937531694884
78.4,0.422807562000087,0.478702820694979,0.450682843414588
78.6,0.42351645402067,0.479451404015834,0.451426267284453
78.8,0.424236693099084,0.480139919517545,0.452167798356288
79,0.424964179519964,0.480875906082874,0.452907431768353
79.2,0.425690202263549,0.481640330673363,0.453645162767762
79.4,0.426415153380359,0.482416541280555,0.45438098673277
79.6,0.427161115641245,0.483130508450257,0.455114899194842
79.8,0.427886928215614,0.483903738506266,0.455846895860386
80,0.42860078008692,0.48467884756177,0.456576972632061
80.2,0.429295927760074,0.485417439973377,0.45730512562954
80.4,0.430006368902205,0.486168271053154,0.458031351209646
80.6,0.430708477164271,0.486938391707382,0.458755645985742
80.8,0.43142646816708,0.487692813108131,0.459478006846292
81,0.432149312335137,0.488410727044546,0.460198430972509
81.2,0.432818643971396,0.489134795111842,0.460916915854987
81.4,0.433475782116806,0.489846583400168,0.461633459309261
81.6,0.434191588208701,0.490537561752101,0.462348059490215
81.8,0.434923759559474,0.491312318081458,0.463060714905285
82,0.435604920537743,0.492035162124165,0.463771424426422
82.2,0.436289292518093,0.492756323808136,0.464480187300764
82.4,0.437013710913186,0.493482397635214,0.465187003160045
82.6,0.437737069340505,0.494213198112072,0.465891872028718
82.8,0.438456306343269,0.494916740911213,0.466594794330854
83,0.439101671746164,0.495614538743665,0.467295770895883
83.2,0.439741295471778,0.496311108961145,0.467994802963279
83.4,0.440482196077612,0.497026494776992,0.468691892186353
83.6,0.441156639809105,0.49773783104577,0.469387040635326
83.8,0.441839448606258,0.498452114298787,0.470080250799975
84,0.44248775616032,0.499161339827559,0.470771525592136
84.2,0.443135285467297,0.499854854529961,0.471460868348489
84.4,0.443812157485816,0.500554898749487,0.472148282834081
84.6,0.444478079750071,0.501263983491342,0.472833773247169
84.8,0.445171085893534,0.501969719099758,0.473517344226065
85,0.445922829327828,0.50266782671733,0.474199000858753
85.2,0.446567181620938,0.503355156764514,0.47487874869621
85.4,0.447197105854881,0.504066138634805,0.475556593770459
85.6,0.447866952036877,0.504705654969151,0.476232542618546
85.8,0.448520206840875,0.505406583204478,0.476906602313761
86,0.449187386170752,0.506065616259183,0.477578780505586
86.2,0.449829129452634,0.506751262028719,0.478249085469965
86.4,0.450496573029893,0.507449487740952,0.478917526171677
86.6,0.451180506297377,0.508144038588744,0.479584112340675
86.8,0.451844990329438,0.508770786964031,0.480248854564392
87,0.452518941321818,0.509436620034735,0.480911764398081
87.2,0.453164786162831,0.510096313344036,0.48157285449532
87.4,0.453808414586265,0.510776989731285,0.482232138760805
87.6,0.454459664811026,0.511432461372457,0.482889632527512
87.8,0.455093676423359,0.512110015440655,0.483545352760209
88,0.455712331397353,0.512724335400013,0.484199318287084
88.2,0.456321476379323,0.51339863895159,0.484851550061008
88.4,0.456947675770768,0.514077997550007,0.485502071451576
88.6,0.457561848521012,0.514735003232465,0.486150908568564
88.8,0.458210832992614,0.515412693188829,0.486798090616897
89,0.458834965640503,0.516054647187191,0.487443650282438
89.2,0.459449325313061,0.516649886256644,0.488087624147128
89.4,0.460100756735716,0.517325751993106,0.488730053130978
89.6,0.460744678767089,0.517957836373346,0.489370982957336
89.8,0.461391149555563,0.518604894071346,0.490010464636638
90,0.46201059757842,0.519274880149445,0.490648554962474
90.2,0.462656294365485,0.519929096615567,0.491285317012439
90.4,0.463322297603736,0.520591744932149,0.491920820644701
90.6,0.463920127379903,0.521215156219425,0.492555142979718
90.8,0.464517343195821,0.521805273576631,0.493188368854995
91,0.465171327630951,0.522406020221589,0.493820591239324
91.2,0.465762874641089,0.523056751088875,0.49445191159155
91.4,0.466368267884211,0.523705429396869,0.495082440147691
91.6,0.467009489327624,0.524302618432443,0.495712296119233
91.8,0.467650566376618,0.524921839094055,0.496341607784726
92,0.468290556593139,0.525549797765463,0.496970512456391
92.2,0.468880093729488,0.526214683026308,0.497599156303543
92.4,0.46948031182027,0.526898725535837,0.498227694015127
92.6,0.470104638138407,0.527560672858152,0.498856288284755
92.8,0.470790382224223,0.528136064855632,0.499485109103268
93,0.471413768263148,0.52879067360946,0.50011433284613
93.2,0.472057294721381,0.529447052354509,0.500744141145884
93.4,0.472672227333918,0.53010417672568,0.50137471954343
93.6,0.473276611850686,0.530754828514403,0.502006255916119
93.8,0.473893757268294,0.531372775833558,0.502638938685361
94,0.474512339382477,0.532039864633386,0.503272954811754
94.2,0.475170169508782,0.532678173562485,0.5039084875914
94.4,0.475769497472934,0.53332339603988,0.504545714273043
94.6,0.476388393847686,0.533978599601294,0.505184803521776
94.8,0.477048945851738,0.534618911862873,0.50582591276114
95,0.477636599760431,0.535235336381667,0.506469185431313
95.2,0.478272051010357,0.535856021472556,0.507114748206528
95.4,0.478936762502627,0.536485043793207,0.507762708219709
95.6,0.479668082766963,0.537086429152338,0.508413150346325
95.8,0.480300667516662,0.537753542032073,0.509066134602456
96,0.480919188376144,0.538399104556709,0.509721693713882
96.2,0.481649455290382,0.539070029567872,0.510379830913466
96.4,0.482376408525187,0.539750398426427,0.511040518023095
96.6,0.482980683129149,0.540403721860149,0.511703693873928
96.8,0.483662314456625,0.541033335605029,0.512369263114565
97,0.484378454594965,0.541746488579371,0.513037095451151
97.2,0.485090118049425,0.542431540738163,0.513707025356254
97.4,0.485732400192826,0.543071516235388,0.514378852274957
97.6,0.486468721489732,0.543725561796325,0.51505234134696
97.8,0.487158907324507,0.54438920244891,0.515727224652961
98,0.487791696827221,0.545019616724674,0.516403202982414
98.2,0.488364138250679,0.545664347474573,0.517079948108205
98.4,0.489074450506507,0.546338234014231,0.517757105542262
98.6,0.489705935060063,0.547018205597476,0.518434297734886
98.8,0.490360342819902,0.547678451614704,0.51911112767004
99,0.491020387906478,0.548370563164428,0.519787182799241
99.2,0.491653877068138,0.549043927243755,0.520462039248477
99.4,0.492286941362429,0.549685520943875,0.5211352662258
99.6,0.492987237061526,0.550364540091854,0.521806430552332
