response.id,shape,scale,convergence,error,p10year,p50year,p90year,x10prob,x20prob,x40prob,x50prob
R_11dSQ1MQgi5PDNk,1.51894500070154,16.6426701354455,0,0.0577350281629239,5.00057092939216,19.9993758362527,52.5160626833658,0.241311613396643,0.50001398534446,0.809292463689538,0.885946701814909
R_11hF3qUuhV3t6cO,1.70418559514749,12.3983803746313,0,0.057005498111192,4.77383751644722,17.1706082512917,42.6884974702712,0.274772940649342,0.574526432928998,0.880141278517125,0.939405814267559
R_11jUzdXviDEv4TJ,2.80661020419084,9.1715341684025,0,0.0233574241011185,9.03281119629831,22.7567670582567,46.3380866763837,0.123678850248065,0.42013654536623,0.838840725673383,0.924884310606266
R_1207rf1NYiQq5eo,200.040258620912,0.10395575086907,0,0.0294392053952104,18.9347235390422,20.7606936559344,22.7004614272227,1.6775590442978202e-20,0.300021045288018,1.0,1.0
R_125NPd1RWxdIreE,7.60528003478985,10.8963988727022,0,0.0561384707196139,47.4389865350188,79.2677034292251,122.953700978143,1.32937370242173e-05,0.0011677141205632,0.0480161633594096,0.1231178749758
R_125V3UBNU5LAzkI,1.87968231174257,3.00655237338562,0,0.037720487024506,1.414733216991,4.68689694603436,11.1534385496405,0.863859150569757,0.991906992546713,0.999981870996527,0.999999216953748
R_128X9oxe2It1fXa,0.177465328735327,683748216.204711,1,0.0050162690224979,1018.12083438764,8937919.94134153,365670879.525156,0.0440235772429624,0.0497860551071989,0.0563028139215928,0.0585771539497189
R_12Fmb14Am92kk1A,2.43765829967168,13.5915531703942,0,0.0065479118129401,10.4604768296708,28.7277863902171,61.5540597195456,0.0916705927563874,0.307051298028863,0.696913639941884,0.815256590240279
R_12Js4MsSR7rG2J5,3.69498978301279,3.03537235666635,0,0.0175793900075905,4.68383414848478,10.2217271389341,19.0383832013089,0.483870597663852,0.918581455274807,0.999414036726517,0.999961990336212
R_12KEIFF7Zv0j7kZ,1.47733629298092,34.3520658816205,0,0.0034845843570133,9.70030504210578,39.869643509021,106.145240579171,0.104073227359615,0.245785329407413,0.501439567676873,0.602366546888447
R_12PCVuhYXg6RoO9,2.88248405993353,8.27227043260264,0,0.0412180312960667,8.52477656934941,21.1512008451672,42.6735302941853,0.139962269835237,0.464269852255018,0.874878443994408,0.947150311170851
R_12QKehrs1D0UGkM,6.65767292810629,10.6585687055013,0,0.0499602761700747,38.7776636414215,67.4417823750356,107.693490413328,0.0001142262293468,0.0052011885618666,0.112115873402671,0.235598889883005
R_12RSxAqoiXzLFwR,0.361562657815895,43.9172243906535,0,0.0333064509042051,0.0546185659825885,5.08651610007752,45.6209241854159,0.620707030010075,0.755298492421968,0.880015881528212,0.912933776578225
R_12fYMrIWcjBB8Hv,14.5151196914413,1.04631021285658,0,0.0177685866327897,10.3547275611515,14.8400077941861,20.4673183448902,0.0810457480027352,0.881930218330132,0.999996167028979,0.999999994971887
R_12g9tjkcwUN0vEc,6.3175198867228,4.82388071697876,0,0.0078020474712097,16.3312671462571,28.8829652134835,46.6768483503305,0.0131453311993367,0.197118091016202,0.80122910638184,0.931017821092317
R_12mPhHnWL0w2VtG,4.50755891773605,2.39295739568192,0,0.0577329286750762,4.99956712309669,10.0000892586749,17.5924161147919,0.499992671017733,0.946282696780942,0.999886411210368,0.999996362277983
R_12mViwjLTZvYmZU,2.4478097582526,9.16820974879316,0,0.0144174235148331,7.10893754753373,19.4710574759522,41.6550190499802,0.187005309817776,0.515860805001189,0.885746607624833,0.949975243083989
R_12xTrJlGnVsjGah,2.89681184181309,1.94003061981939,0,0.0016549553516103,2.01606675508244,4.98813893121595,10.0467136142119,0.898301652025324,0.998166737125436,0.999999792172047,0.999999998201138
R_1BSmC61F1zyBxLa,6.29590432617843,3.26879153247111,0,0.0276024721800924,11.0142913460413,19.5012577974193,31.5403716340379,0.0698460952561854,0.524811567795401,0.977236196124727,0.996872138140205
R_1BVPwQv4PEQOaYn,3.30717956701231,20.2882603638399,0,0.0015858137643552,26.2422736181305,60.4688650236008,116.570785601099,0.007412507082619,0.0509129348160896,0.249874117873664,0.373955466731357
R_1BY5VcsfNv8nwQB,1.64241100126781,66.4345775968914,0,0.0203868910078052,23.659874000773,87.9428552484097,222.418168188928,0.0275258552406574,0.0784310163548734,0.204897163738229,0.271030241008086
R_1C74L6iqwByh9nK,1.27991326563304,343.910197288655,0,0.0071126197494861,69.3944562269817,332.311498520613,953.632837787408,0.0092178845653465,0.0220229596138456,0.0517791879945495,0.0677995580838838
R_1C8eobpZMk7xiOW,2.49051956186106,6.77778576066439,0,0.0138434345393753,5.42038660778891,14.6826393927228,31.2091140124801,0.294806512316583,0.686282657688016,0.962858029403233,0.988688874594744
R_1C9mhBopK1a6kvC,3.69498978301279,3.03537235666635,0,0.0175793900075905,4.68383414848478,10.2217271389341,19.0383832013089,0.483870597663852,0.918581455274807,0.999414036726517,0.999961990336212
R_1CCw1oYpKD5BoU8,3.00664121738824,2.92416536423569,0,0.0146727156436513,3.23452934329525,7.83876164922292,15.5903089556075,0.66262624314698,0.966307978330552,0.999874478160788,0.999993757734462
R_1CDfKHMcRldpGrI,2.89681184181309,1.94003061981939,0,0.0016549553516103,2.01606675508244,4.98813893121595,10.0467136142119,0.898301652025324,0.998166737125436,0.999999792172047,0.999999998201138
R_1CHqgQb50e0oTDH,7.30734328410135,5.47044442771132,0,0.0047618023231843,22.5764223526771,38.1664669653385,59.7077668205099,0.0017820340549947,0.0606925594579447,0.549901606813259,0.773279462464126
R_1Ca5AF0gwF5btFe,4.04790485304491,22.5155903211497,0,0.0052999166596606,40.0064370079715,83.7556641823586,151.857935364321,0.0010186015328347,0.011897344844277,0.0999562516978269,0.177574426393011
R_1Cd5EznoeBW1Exh,4.06649911209986,15.59935546824,0,0.0244699964402023,27.9120027705787,58.3176338358885,105.596705494962,0.003713420452226,0.0378499595136798,0.244512571570831,0.384979027406868
R_1CfLB3LxJ1KQ2z7,4.4690861857373,3.96039096345144,0,0.0333594665833311,8.1695628803975,16.3981488821796,28.9157793862221,0.174280821839513,0.662957696885858,0.983816547233298,0.99739550443667
R_1ClL6Wc5UIfIY4P,1.44447279531936,19.2335891744362,0,0.0275431808553247,5.16131131424556,21.6993701041315,58.4285798730298,0.225639312131652,0.465028844819928,0.769887795596154,0.852952510850721
R_1Cmfq0OPLjVlhJb,6.29590432617843,3.26879153247111,0,0.0276024721800924,11.0142913460413,19.5012577974193,31.5403716340379,0.0698460952561854,0.524811567795401,0.977236196124727,0.996872138140205
R_1CpBbEVAwBxJVvb,3.69498978301279,3.03537235666635,0,0.0175793900075905,4.68383414848478,10.2217271389341,19.0383832013089,0.483870597663852,0.918581455274807,0.999414036726517,0.999961990336212
R_1CrLWOpWrfzIslP,4.50755891773605,2.39295739568192,0,0.0577329286750762,4.99956712309669,10.0000892586749,17.5924161147919,0.499992671017733,0.946282696780942,0.999886411210368,0.999996362277983
R_1DBl7bdxtgwgIYq,0.571969882819164,113.732315001006,0,0.0800141613857279,1.67372186223733,33.0441446721368,171.000795417902,0.270774248163289,0.390248972062628,0.546395212365019,0.603056470322092
R_1DCGqz6AEVu7TEj,2.15381978308082,12.2899874384146,0,0.0113079094963931,7.53250712646392,22.5056369476678,50.59724266709,0.16177133926849,0.436738246961575,0.808316725900845,0.896163890962129
R_1DCNBxcd8VoV943,3.69498978301279,3.03537235666635,0,0.0175793900075905,4.68383414848478,10.2217271389341,19.0383832013089,0.483870597663852,0.918581455274807,0.999414036726517,0.999961990336212
R_1DD9P5825D9p9wY,1.39773238375829,14945.3597368018,0,0.0001272934542936,3718.39500793917,16172.940123463,44287.8163633772,2.94565482809161e-05,7.75839441039312e-05,0.000204264323607,0.0002789185835964
R_1DI8sZCusg9EudV,1.23341468396647,54.3079397745821,0,0.0577350168220412,10.0026457221475,49.9993704649916,146.450551687893,0.0999699976275833,0.213157333195356,0.415419980797976,0.500004976278349
R_1DOrAHD8IoUaMDf,2.05878214530094,1.73856802855951,0,0.003717454958679,0.977855713574871,3.01945376647989,6.91414818904587,0.976601841977811,0.999857329268422,0.99999999712768,0.999999999988545
R_1DSxvyfIQKjasCg,2.95709696222741,0.0114012114078063,0,0.597215762238964,0.012265791212442,0.0299997377664274,0.0600008660706986,1.0,1.0,1.0,1.0
R_1DUtVC3P93tG8hy,0.770743977884976,371.394562500095,0,0.0514186769333799,17.3466519341926,175.927455853908,702.300513624192,0.0659685995671537,0.111251616563904,0.185485866729982,0.217790506264226
R_1E5MK9s8tq6IsCw,2.10027875416722,4.64291959067868,0,0.0182606396756517,2.71304831389475,8.25506051486641,18.7490537871648,0.605725475499819,0.919127813694726,0.997908675082238,0.999696936106031
R_1EYxpkmGdi163zQ,0.517107565820285,25.7909619361235,0,0.017031158288066,0.239601400057783,6.24742931027329,35.8300508686477,0.609254718154288,0.778567061470407,0.918032204406863,0.948554187109271
R_1EhCDwXM75St6gY,4.50755891773605,47.8591479136385,0,0.0577329286750762,99.9913424619337,200.001785173498,351.848322295838,1.37031629923099e-05,0.0002631060926865,0.0042780955316167,0.0099065072914364
R_1FJrAtUcKWobJLs,9.98599957008075,0.879262030066469,1,0.0005425413575783,5.46037858111848,8.48902620855979,12.4759448379331,0.700108958180091,0.999066628964966,0.999999999951271,0.999999999999996
R_1Fb66JMr7PBou98,1.14559034001449,170.904100020954,0,0.0207014992435811,26.0749459321155,142.660851710391,435.935941040166,0.0350467106502972,0.0751818566707959,0.156509858684129,0.196120942281842
R_1FbkMEV9aGdjOVt,6.29590432617843,1.63439576623556,0,0.0276024721800924,5.50714567302064,9.75062889870967,15.770185817019,0.524811567795401,0.977236196124727,0.999996657168426,0.999999977142706
R_1FfGssyZIrrp1B4,0.984595519561999,39.3191721605591,0,0.0232274702137428,3.96266001567925,26.6679765309655,89.4826401280925,0.231061514115056,0.406293026088335,0.64503206394577,0.72533288136948
R_1Ffio1LOsJHPwPv,2.436312803862,6.84706500441901,0,0.0091662624303842,5.26449004515104,14.4631260450231,30.9960771115729,0.303934639604328,0.692893947453922,0.963641251013908,0.988878997459084
R_1FkPyTBnOrcxAx7,2.79240439399063,13.6763686699423,0,0.0301689531402114,13.3532863183593,33.7406713173469,68.8254963679523,0.0529388173225044,0.221792394079391,0.609543905694266,0.747869437382325
R_1Flmv8LOkBofgT3,1.87968231174257,300.655237338562,0,0.0377204870245062,141.4733216991,468.689694603436,1115.34385496405,0.0009082652900703,0.0032708975287265,0.0115297433566918,0.0171663666516049
R_1FneFKlmR0at7Oo,4.28523872197774,12.1690952443448,0,0.0341675919890796,23.5729207319955,48.1520400848247,85.9032386235342,0.0060037599563586,0.0618035846155905,0.359179667277525,0.530259350409814
R_1FnzjwwavMnq63e,0.805250656415785,41.2504226091284,0,0.009610162662999,2.23362885577492,20.8862596715714,80.6420126501117,0.308176080862908,0.487044663647161,0.706509734321453,0.775891075228151
R_1FwUfhOyx9F0h49,2.31402620404803,4.86687041113198,0,0.0198253378968283,3.40832506889288,9.68791020470486,21.173438766401,0.518194322580749,0.880140793939766,0.995748102738948,0.999290863110645
R_1Fx5eCNxFn6Rqv8,1.57274416390007,39.5341995195489,0,0.0164985850442023,12.823651873118,49.6094092643652,128.080563344722,0.0705478564359624,0.180964453272392,0.405660696251387,0.50359190809005
R_1FzYG4OwjhwrCLP,0.802775509047089,80.8226637198446,0,0.0104814757212031,4.33183430953274,40.7331411455809,157.634686431059,0.189821570594151,0.314015189052227,0.494563268395167,0.56321118369844
R_1FzfTJLXTraxLm2,2.49051956186106,1.35555715213288,0,0.0138434345393751,1.08407732155778,2.93652787854456,6.24182280249602,0.988688874594744,0.999981928346224,0.999999999981088,0.999999999999984
R_1GIxLvjOgbv6kgQ,1.43094464474307,497.09348097057,0,0.0021361500800879,130.557077487191,554.191789534823,1499.39607272071,0.0029126797506036,0.0077611467036139,0.0204395953612858,0.0278008734549057
R_1GJny3df6uqSiG7,16.8726094539496,2.99489280518965,1,0.0003824706985428,35.5456135783693,49.5369414597543,66.7986186940482,1.20349760424853e-07,0.0006559854960745,0.200092382466883,0.515141532530741
R_1GN9Llw5XMW8fsE,8.2117741052237,1.94880352251784,0,0.02948347475689,9.39201229051244,15.3584310511669,23.4465260541461,0.129474168035052,0.781701084221645,0.999317164499571,0.999981530266688
R_1GOBVGo45qLPC8C,0.470208678753289,74.1547490468143,0,0.0281543649084716,0.429495599521214,14.9912863585429,95.5253006909511,0.421902560421594,0.561110374452057,0.719643819942092,0.770683614892388
R_1GZkS5dWyGFyAM5,4.69294665737767,2.29138446802805,0,4.79822495533018e-05,5.08129030991216,9.99995353390151,17.4015780943926,0.500003897816181,0.949992082595247,0.999917362172417,0.999997709674967
R_1H1NSu1ie3MZQgC,0.82663919167933,18.4941020743143,0,0.0147073468784128,1.09156070332591,9.73977542573294,36.8805835786503,0.508102271032791,0.73226503703439,0.916393366015724,0.95272463609968
R_1H2ntVEN9PBnvkl,3.69498978301279,3.03537235666635,0,0.0175793900075905,4.68383414848478,10.2217271389341,19.0383832013089,0.483870597663852,0.918581455274807,0.999414036726517,0.999961990336212
R_1H8dqeP85LQTXHX,199.996219867335,0.107889699689603,0,0.0310912662188569,19.6467255220829,21.5415795427473,23.5545376034078,3.32511121168975e-22,0.149977521666056,1.0,1.0
R_1HbZlrkrd6cJtvz,1.89814502867667,14.5668461529252,0,0.0257499227178295,6.98944567629272,22.9750653464714,54.4431788407405,0.173629682202356,0.431111009205971,0.781947659283079,0.872237996568629
R_1Hd9125xL3TtBUn,1.87968231174257,30.0655237338562,0,0.037720487024506,14.14733216991,46.8689694603435,111.534385496405,0.0568125678411779,0.169955672667842,0.42206823641759,0.533123860434518
R_1I5H8iePZVFbSVR,2.49051956186106,6.77778576066439,0,0.0138434345393753,5.42038660778891,14.6826393927228,31.2091140124801,0.294806512316583,0.686282657688016,0.962858029403233,0.988688874594744
R_1I6N36lEPYHTIPm,3.69498978301279,3.03537235666635,0,0.0175793900075905,4.68383414848478,10.2217271389341,19.0383832013089,0.483870597663852,0.918581455274807,0.999414036726517,0.999961990336212
R_1IEoQGRJErWWtrV,6.30081904584748,8.35154499681648,0,0.0572962362162815,28.1711071234993,49.8654395397287,80.6353296644572,0.0008788079349546,0.0255431335370444,0.300750980741435,0.502640597048669
R_1IHmmd6R7ZBUhOY,2.52648783867105,188.427723744322,0,0.0001041570924833,154.57808325278,414.938781974574,877.323303517944,0.0001688731301786,0.0009368703608312,0.0050065279633778,0.0084745708968231
R_1IK1UcgqXbwFAvC,2.80115825439293,20.225756340429,0,0.057586962347704,19.853832324644,50.0750123417227,102.033474888806,0.0206498549587491,0.101565307852758,0.365045020139721,0.499048211892416
R_1ISCgpPBYsLygQJ,4.47318948059709,2.41414110937109,0,0.0576672968702121,4.98674028390989,10.0057372856987,17.6392422183202,0.499531002634859,0.945400498014788,0.999878595251017,0.999995997152439
R_1IYGHWuWC1cFP9z,2.72552344356659,9.47628522249122,0,0.0199366271697033,8.87531501268754,22.7470350216294,46.7970667677195,0.127590894715957,0.421650139681256,0.835116762420022,0.921670188665725
R_1IaocjirSvTy4Jb,3.3488778348171,150.980447515608,0,8.08490088980919e-06,199.280126673859,456.276940119046,876.100285189264,1.1326087945092e-05,0.0001096825239433,0.001010029311444,0.0020277492248074
R_1IbWdnwSIxwDkxV,200.013425069264,0.183195549316911,0,0.0816496733556168,33.3629375625768,36.5805222184263,39.9986462673671,8.77492219634604e-52,4.4323912222823505e-15,0.900086471021972,0.999998411720885
R_1IcGO8JEHpzXxr8,1.03290592324692,41.7627248610559,0,0.0034422721390912,4.82023533866654,30.2796064966662,98.5366650000268,0.199884928743571,0.364715293458359,0.601796324291602,0.685189797370606
R_1IfSEHeG1zZm079,2.49051956186106,6.77778576066439,0,0.0138434345393753,5.42038660778891,14.6826393927228,31.2091140124801,0.294806512316583,0.686282657688016,0.962858029403233,0.988688874594744
R_1Igem843R4BOLxP,1.65105456240592,42.2720333374359,0,0.0029631603006768,15.223905896359,56.319247030609,142.088293349271,0.053829265252574,0.14670305701524,0.350898805586984,0.445196207725317
R_1Ij8nsPvE9If8Rl,0.802775509047089,80.8226637198446,0,0.0104814757212031,4.33183430953274,40.7331411455809,157.634686431059,0.189821570594151,0.314015189052227,0.494563268395167,0.56321118369844
R_1IsCxfRcmv8olMB,6.29590432617843,3.26879153247111,0,0.0276024721800924,11.0142913460413,19.5012577974193,31.5403716340379,0.0698460952561854,0.524811567795401,0.977236196124727,0.996872138140205
R_1IzMniP7IxDuwbJ,1.21866000246119,57.9509503519691,0,0.0033867614239346,10.3570571548401,52.5155824346078,154.864385231631,0.0961314609420256,0.204199528179658,0.3986550734395,0.480896058120277
R_1JDbhafaWlEjggd,1.7967505570687,10.4843040404283,0,0.0167467304355161,4.50342165331098,15.4814864651944,37.5794049268947,0.306278002713697,0.629671847456457,0.917421657936855,0.963224143236252
R_1JIUXhJuUx82NQ7,2.88248405993353,8.27227043260264,0,0.0412180312960667,8.52477656934941,21.1512008451672,42.6735302941853,0.139962269835237,0.464269852255018,0.874878443994408,0.947150311170851
R_1JJC3te9lSdapTy,2.89681184181309,19.4003061981939,0,0.0016549553516103,20.1606675508244,49.8813893121595,100.467136142119,0.0190392154825051,0.0982766261242304,0.364833094313589,0.50153695422466
R_1JKFZVV4WxeBuSU,1.28083094410854,26157.7257182498,0,0.0001273293316215,5287.35856985899,25299.0963038185,72572.2685466143,3.63519096041161e-05,8.83085054130899e-05,0.0002144789253536,0.0002853755450434
R_1JOYuDi0mmIl5QD,5.886063379048,5.17332726065646,0,0.020131622772346,15.8750606428106,28.7445387212173,47.2326085646942,0.0164542250723717,0.208704524680587,0.796158263291937,0.925518268256853
R_1JPc2G29yJknmEd,2.1615819459325,50.9273160525747,0,0.0074263154917077,31.4255276117062,93.6520483092229,210.245014230231,0.0111179236730091,0.0436268009579434,0.151106613084419,0.216074996201417
R_1JRAUpUjKpHRkW4,12.4836110975998,4.86275211589848,1,0.0003916982491562,39.9879725330574,59.0917097426279,83.5002493416451,7.44389650632385e-07,0.0006586170433891,0.100162805378343,0.285016956544585
R_1JX6ybzaDfI11RE,2.89681184181309,1.94003061981939,0,0.0016549553516103,2.01606675508244,4.98813893121595,10.0467136142119,0.898301652025324,0.998166737125436,0.999999792172047,0.999999998201138
R_1K1KFmtMavadTuT,10.8890926901887,2.76845046213339,0,0.0529040692188012,19.189812844097,29.2282884307185,42.285190374995,0.0014885310058588,0.122409953017496,0.859526083801675,0.972556304025717
R_1K1j87iZ5eQRhFr,1.47269545670451,2.59520277674884,0,0.0577350284593035,0.727653061968855,3.00015667024939,7.99992956837797,0.949699200245428,0.998589274498189,0.999999142655846,0.999999979906274
R_1K38E8yEbJpmLmD,2.28198146980343,6.08206655744925,0,0.0206515212407078,4.15162568012964,11.9129197108149,26.1774488674377,0.404473673036218,0.78909930074946,0.983773021690108,0.995971813017607
R_1K3JYNDWRyfjyd8,1.87968231174257,30.0655237338562,0,0.037720487024506,14.14733216991,46.8689694603435,111.534385496405,0.0568125678411779,0.169955672667842,0.42206823641759,0.533123860434518
R_1K74iqA4Uo1y1d5,1.72228622361975,14.8148005792617,0,0.0149716928907537,5.83153459276022,20.7827386538707,51.419431793461,0.213928828593269,0.481598006429238,0.811824091114589,0.891673683016285
R_1K7KbsMCedav4fe,1.56899250461329,30.7517102081685,0,0.04311558731577,9.92307026353464,38.4746818962795,99.4475516996653,0.101070064238027,0.248525969596559,0.517864331543629,0.622893116684524
R_1K8tOmuGWZ4uX9L,6.97468902462504,3.48028113073448,0,0.0142477648456218,13.4885906314605,23.1241621583929,36.5446661283043,0.0282390966711512,0.356834251254099,0.940579145187577,0.988900163563708
R_1K9GOfbbX1NfpQE,5.28738171859499,6.03187148358023,0,0.0572681739573128,15.903052237833,29.9062901562774,50.4540121661867,0.0187086994638693,0.199022230867547,0.753016298899084,0.895687914917728
R_1K9mmtzzIxPimlk,1.55881860408281,8.12303148691484,0,0.0140784051482039,2.58416017713052,10.0813665736003,26.1398892680522,0.496317218521471,0.809824546426824,0.977988187656635,0.99285104398803
R_1Ka2pVa2lXMaVjO,2.4771102569988,26.8693922854935,0,0.0136376871213812,21.2823938856163,57.8480473586676,123.207527694927,0.0205252735875212,0.0885395105514698,0.302308648050179,0.416127308114502
R_1Kdvvm7LlCrM0z9,1.39773238375829,14945.3597368018,0,0.0001272934542936,3718.39500793917,16172.940123463,44287.8163633772,2.94565482809161e-05,7.75839441039312e-05,0.000204264323607,0.0002789185835964
R_1Kj3GuEaGmDW2ft,4.50708803099641,9.57280005374127,0,5.69353265956276e-05,19.9971919533668,39.9999099976237,70.3708850634599,0.0099103097809899,0.100040952971637,0.500001847422979,0.683225327968493
