"","response.id","shape","scale","error","convergence","p10year","p50year","p90year","x10prob","x20prob","x40prob","x50prob"
"615","R_DLUrS1tIpJ1ztXH",3.42322583503363,9.2395839589904,0.0389745290056329,0,12.6332203645297,28.6083847178553,54.5518061606303,0.0553185141744954,0.27403326537125,0.735585947871701,0.862408483201974
"616","R_DOBoe7h2MLfvMDT",3.55245482130094,10.1064865741483,0.00886583094150292,0,14.6584007363215,32.5960435388602,61.4438442073462,0.0361276502409287,0.206183951683164,0.649409520957315,0.797736036971984
"617","R_DiA6qoSPVEH4wrD",26.0119090001447,1.54842160740431,0.0131763974269093,0,30.545862563761,39.7624538162874,50.6715098473723,5.78640925225575e-09,0.000875455935843182,0.512064759406654,0.886522634356813
"618","R_Diw6NIyomfqusIp",2.07863190436916,10.8524056997848,0.0287465599601551,0,6.21728033343822,19.0619672945383,43.4775949960169,0.215377931803468,0.526004436498876,0.87168679770626,0.938061232070766
"619","R_DjCXZ2VHZGpxUDD",3.29618127717172,34.8140453710989,0.0548963106057045,0,44.788803308022,103.380709520778,199.507826062567,0.001493465803778,0.0118199628139396,0.0760764775894719,0.129126634467719
"620","R_Dk3GJtzJCUPP27L",2.10027875416722,46.4291959067868,0.0182606396756517,0,27.1304831389475,82.5506051486641,187.490537871648,0.0156551722072964,0.058234977708981,0.189417693287969,0.264680512971382
"621","R_DlcYk2rIN45kNKF",14.5151196914413,1.04631021285658,0.0177685866327897,0,10.3547275611515,14.8400077941861,20.4673183448902,0.0810457480027352,0.881930218330132,0.999996167028979,0.999999994971887
"622","R_O7FkZnjAJVHJIuB",14.5151196914413,4.18524085142634,0.0177685866327897,0,41.4189102446061,59.3600311767445,81.8692733795609,9.59988800085778e-08,0.000249760175424734,0.0810457480027352,0.264478466008263
"623","R_O7JvMTi3CJmGvDz",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"624","R_O9wfwYM3TdZLY2t",5.28738171859499,1.20637429671605,0.0572681739573128,0,3.1806104475666,5.98125803125548,10.0908024332373,0.895687914917728,0.999622988228693,0.99999999959701,0.999999999999744
"625","R_OGPYPjeARu2mjCh",1.24699073703652,138.08355109154,0.0242626131838362,0,26.1340176213941,128.966302932739,375.448951734199,0.0321663646027093,0.0733820449421509,0.161104429910234,0.204778352468088
"626","R_OIHwMA7kzhlX2md",14.5151196914413,10.4631021285658,0.0177685866327897,0,103.547275611515,148.400077941861,204.673183448902,6.08740331333397e-13,5.86061768819766e-09,2.34940181393356e-05,0.000249760175424734
"627","R_OJ5YV6cjCwpsWwF",4.73690280949192,17.369327113893,0.000344453874728981,0,39.0489345908552,76.5651136198667,132.904817216527,0.000591971536340254,0.00992599409602385,0.107465026265614,0.200006183994426
"628","R_OeOb2u0w67sOztv",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"629","R_OjorW5HMx2EbXCV",3.06650620275177,43.743239334086,0.000239078884796603,0,49.9977724648643,119.873498584292,236.848767374978,0.00139795250506662,0.00988594375798132,0.0593847059941483,0.100010055686677
"630","R_OqdhRV5kSnDm8Nz",2.93170039616746,19.1706463878731,0.00523765813291957,0,20.3278853511569,49.957785196534,100.210802757879,0.0183496446855326,0.0964957097739723,0.363105695110328,0.500550065258983
"631","R_PB3ky16K94ZI7Sx",6.98823649268118,15.250154435849,0.000256004192319391,1,59.2607665647292,101.53368020861,160.391923891027,6.01374213559527e-06,0.000433882753412593,0.0181454235287373,0.0500912361258052
"632","R_PBcWmOw4DGMkbD3",14.5151196914413,10.4631021285658,0.0177685866327897,0,103.547275611515,148.400077941861,204.673183448902,6.08740331333397e-13,5.86061768819766e-09,2.34940181393356e-05,0.000249760175424734
"633","R_PMApRW03t4XIUtb",3.42322583503363,92.395839589904,0.0389745290056329,0,126.332203645297,286.083847178553,545.518061606303,4.34913685046456e-05,0.000429308362817693,0.00390410964704365,0.00772074870781325
"634","R_PSY0n2EAw74T7UJ",2.03861113714132,24.1331469969005,0.00778603428181531,0,13.3187358526377,41.4294871542587,95.254761257909,0.060912925648925,0.192320220081844,0.481444585789659,0.601948338703236
"635","R_Q4a6Lg1XeSvRRh7",11.704575150122,2.34259121078318,0.0198668045761362,0,17.7792903091728,26.6422486890451,38.0601037604752,0.00217080993409114,0.177352104731539,0.929632448980483,0.9912450689008
"636","R_Q5u4VmV17sITMoF",13.9596339346498,5.17975428402192,0.0134828732602076,0,48.8774331166203,70.5884110958866,97.9522757705565,2.06812401750526e-08,5.5797623119615e-05,0.0273986443734834,0.11378323043061
"637","R_QbkFyg4ydGEyAXT",5.2628278993039,35.4306389370271,0.000110129827752274,1,92.7923773511803,174.797448290918,295.242416930675,5.36327688050959e-06,0.000162813141367659,0.00392712788489651,0.0100992413882477
"638","R_QlwL87DTwZ102LD",874.495426048423,0.111751374702366,0.177298022424256,1,93.5155753406369,97.6888180988999,101.984413072392,0,6.05980957790485e-303,2.72560647215928e-117,2.52582251804121e-71
"639","R_RDoUT2Jfm4X679T",14.5151196914413,5.23155106428292,0.0177685866327897,0,51.7736378057576,74.2000389709307,102.336591724451,5.86061768819766e-09,2.34940181393356e-05,0.0172050196560897,0.0810457480027352
"640","R_RUAGCzC5oUjuvdv",6.29590432617843,3.26879153247111,0.0276024721800924,0,11.0142913460413,19.5012577974193,31.5403716340379,0.0698460952561854,0.524811567795401,0.977236196124727,0.996872138140205
"641","R_RWTQml63LEcXlsZ",4.95317698640481,11.2444591335214,0.0384348943696513,0,26.982256437394,51.9958269096229,89.2012497247855,0.00242881650998668,0.0368745836103355,0.293210842592629,0.466471547394055
"642","R_RgV81dzX7mOiEfL",2.88248405993353,82.7227043260264,0.0412180312960667,0,85.247765693494,211.512008451672,426.735302941853,0.00039921298135895,0.00269351681652955,0.0166577340942462,0.0290501598423136
"643","R_RgYmkfafeaRzjOx",955.16285912951,1.04591603245557,0.327009481213364,1,957.82468598687,998.671530930332,1040.6635133751,0,0,0,0
